"state","place","TotalPop","Male","Female","White","NonHispanic","USCitizen","Commute_DriveAlone","Family_Married","EnrolledSchool_Over3Yrs","Education_Bachelors","Eduction_GraduateProf","Household_English","PovertyLvl_2andOver","NonVeteran","Employed","NotLaborForce","House_OwnerOccupied","House_Built80to99","HealthIns_Covered"
"California","Arvin city",20461,0.578759591417819,0.421240408582181,NA,0.0771712037534822,0.861003861003861,NA,0.112946581301012,0.379795708909633,0.0250720883632276,0.00909046478666732,0.0392453936757734,0.534577977615952,NA,0.361126044670348,0.281120179854357,0.15155661991105,0.0979424270563511,0.496945408337813
"California","Ashland CDP",21757,0.479845566943972,0.520154433056028,0.136691639472354,0.614974490968424,0.781863308360528,0.329641035069173,0.136140092843683,0.209128096704509,0.110631061267638,0.0762053591947419,0.141241899158891,0.683917819552328,NA,0.499057774509353,0.283494967137013,0.119731580640713,0.0806177322241118,0.573608493818082
"California","Bay Point CDP",23892,0.540892348903399,0.459107651096601,0.155114682738992,0.376067302862883,0.780596015402645,0.346266532730621,0.146827389921313,0.239159551314247,0.065377532228361,0.0189603214465093,0.0998660639544618,0.585928344215637,NA,0.477398292315419,0.233006864222334,0.203499079189687,0.152226686757073,0.509626653273062
"California","Bloomington CDP",27023,0.501868778447989,0.498131221552011,0.168745143026311,0.112681789586648,0.842652555230729,0.365096399363505,0.133034822188506,0.313510713096251,0.0229064130555453,0.023683528845798,0.0642785775080487,0.599933390075121,NA,0.457129112237723,0.242904192724716,0.194019908966436,0.0515856862672538,0.549457869222514
"California","Calabasas city",25830,0.443205574912892,0.556794425087108,NA,0.894541231126597,0.919047619047619,0.318195896244677,0.227177700348432,0.237591947348045,0.294231513743709,0.273751451800232,0.233914053426249,0.862330623306233,NA,0.509407665505226,0.323538521099497,0.258614014711576,0.155749128919861,0.543941153697251
"California","Casa de Oro-Mount Helix CDP",20907,0.496532261921844,0.503467738078156,0.521882623044913,0.679198354618071,0.930884392787105,0.302960730855694,0.190653847993495,0.275984120151146,0.196058736308413,0.140957574018271,0.236906299325585,0.889797675419716,0.643277371215382,0.419189745061463,0.328071937628545,0.231070933180275,0.070646195054288,0.464007270292247
"California","Coalinga city",25145,0.573871545038775,0.426128454961225,0.453688606084709,0.35529926426725,0.870709882680453,0.227520381785643,0.0983098031417777,0.32654603300855,0.0495525949492941,0.0167031218930205,0.0802942931000199,0.376178166633526,0.624338834758401,0.31139391529131,0.353310797375224,0.0702326506263671,0.053330682044144,0.35836150328097
"California","Cudahy city",21557,0.522475298047038,0.477524701952962,0.086653987103957,0.0208748898269704,0.69030941225588,0.31669527299717,0.122373243030106,0.282135733172519,0.0225912696571879,0.00385025745697453,0.0179524052511945,0.430208285011829,NA,0.439903511620355,0.254488101312799,0.0237045971146263,0.117919933200353,0.52094447279306
"California","Dixon city",20642,0.50988276329813,0.49011723670187,0.503778703613991,0.563172173239027,0.825065400639473,0.46172851467881,0.199496172851468,0.30031004747602,0.122856312372832,0.0474275748473985,0.174498595097374,0.69867260924329,0.733504505377386,0.513322352485224,0.265865710686949,0.212430965991667,0.150421470787714,0.568888673578142
"California","Duarte city",26511,0.51823771264758,0.48176228735242,0.288182263965901,0.432122515182377,0.878050620497152,0.336162347704726,0.156161593300894,0.209120742333371,0.13432160235374,0.0706121987099694,0.118441401682321,0.781222888612274,NA,0.464524159782732,0.339368563992305,0.208668100033948,0.0498283731281355,0.490928293915733
"California","East Niles CDP",29862,0.510448061080973,0.489551938919028,NA,0.155247471703168,0.838691313374858,0.303730493603911,0.109235818096578,0.307983390261871,0.0474850981180095,0.006161677047753,0.0779920969794387,0.625745094099525,NA,0.389893510146675,0.285178487710133,0.178889558636394,0.0772218873484696,0.494809456834773
"California","East San Gabriel CDP",22140,0.46576332429991,0.53423667570009,0.14327009936766,0.746476964769648,0.846386630532972,0.298012646793135,0.157181571815718,0.226196928635953,0.200271002710027,0.15126467931346,0.109259259259259,0.709304426377597,NA,0.49286359530262,0.309575429087624,0.176693766937669,0.0407859078590786,0.564046973803071
"California","Fallbrook CDP",32048,0.524775336994508,0.475224663005492,0.375530454318522,0.493072890664004,0.870350723914129,0.291562656015976,0.197703444832751,0.260858711932102,0.115888666999501,0.0635297054418372,0.2165813779331,0.669932601098353,0.601597603594608,0.407201697453819,0.272809535696455,0.177827009485771,0.126060908637044,0.40941712431353
"California","Granite Bay CDP",20196,0.470687264804912,0.529312735195088,0.738265002970885,0.928748266983561,0.969895028718558,0.298326401267578,0.232422261834027,0.248366013071895,0.195880372350961,0.245692216280452,0.259160229748465,NA,0.738958209546445,0.494602891661715,0.266141810259457,0.304614775203011,0.167310358486829,0.547880768469004
"California","Imperial city",21917,0.496600812154948,0.503399187845052,0.236300588584204,0.0838618424054387,0.880047451749783,0.296436556098006,0.151069945704248,0.414929050508738,0.0629648218278049,0.049778710589953,0.0348131587352284,0.746954418944199,NA,0.386640507368709,0.232194187160652,0.191997079892321,0.0601359675138021,0.49463886480814
